2	23840000	25000000
2	25000000	25280000
2	25320000	26240000
2	26240000	26560000
2	26640000	27120000
2	27120000	27440000
2	27480000	27760000
2	27760000	28600000
2	28600000	28880000
2	29000000	30200000
2	30200000	30760000
2	30760000	31920000
2	31920000	33680000
2	33680000	35200000
2	35240000	35920000
2	35960000	36840000
2	36880000	37160000
2	37160000	37960000
2	38000000	38600000
2	38600000	38840000
2	38920000	39880000
2	39880000	40880000
2	40880000	41840000
2	41920000	42440000
2	42440000	42880000
2	42880000	43680000
2	43680000	45040000
2	45040000	45680000
2	45680000	46040000
2	46040000	47000000
2	47000000	47480000
2	47480000	47880000
2	47880000	48600000
2	48680000	50560000
2	50600000	51800000
2	51840000	53080000
2	53080000	53920000
2	53920000	55720000
2	55760000	57640000
2	57640000	60760000
2	60760000	61120000
2	61120000	61920000
2	61960000	62520000
2	62520000	63120000
2	63160000	63600000
2	63680000	63960000
2	64080000	64640000
2	64720000	65000000
2	65120000	65680000
2	65680000	68160000
2	68200000	69000000
2	69040000	69400000
2	69440000	69960000
2	69960000	70360000
2	70360000	71080000
2	71120000	72240000
2	72240000	73320000
2	73320000	73680000
2	73720000	74520000
2	74680000	75720000
2	75720000	76680000
2	77000000	79080000
2	79080000	80000000
2	80120000	84560000
2	84560000	85000000
2	85040000	85400000
2	85440000	85680000
2	85680000	86240000
2	86280000	87000000
2	87320000	88800000
2	88880000	89120000
2	89320000	91680000
2	94720000	95960000
2	95960000	97160000
2	97160000	97600000
2	97640000	98560000
2	98600000	99120000
2	99360000	100400000
2	100560000	100960000
2	101000000	101200000
2	101240000	101960000
2	101960000	102720000
2	102800000	103920000
2	103960000	105240000
2	105320000	106560000
2	106560000	107840000
2	107920000	108200000
2	108320000	108760000
2	109000000	109840000
2	110160000	110360000
2	111080000	112200000
2	112280000	113880000
2	114120000	115040000
2	115040000	116360000
2	116560000	116920000
2	117160000	118480000
2	118480000	119360000
2	119360000	119800000
2	119920000	120680000
2	120800000	121160000
2	121160000	121560000
2	121560000	121840000
2	121840000	122240000
2	122240000	124480000
2	124480000	125280000
2	125280000	126080000
2	126200000	127520000
2	127640000	130880000
2	131200000	132000000
2	132000000	134320000
2	134360000	134920000
2	134920000	135400000
2	135440000	136280000
2	136320000	136880000
2	136880000	138320000
2	138320000	139320000
2	139320000	140480000
2	140560000	142640000
2	142640000	143520000
2	143560000	147200000
2	147200000	148400000
2	148400000	149000000
2	149000000	149560000
2	149600000	150120000
2	150160000	152000000
2	152120000	152560000
2	152600000	153280000
2	153280000	154200000
2	154320000	154960000
2	154960000	155880000
2	155880000	157840000
2	157840000	158600000
2	158600000	159400000
2	159440000	160560000
2	160600000	161680000
2	161800000	162880000
2	162880000	163440000
2	163440000	165120000
2	165280000	166520000
2	167080000	168720000
2	168720000	169520000
2	169520000	171480000
2	171480000	172120000
2	172120000	172680000
2	172720000	173320000
2	173320000	175000000
2	175120000	175560000
2	175760000	176680000
2	176680000	177240000
2	177240000	177720000
2	177720000	178360000
2	178480000	179040000
2	179040000	180400000
2	180680000	181640000
2	181640000	182320000
2	182720000	183280000
2	183280000	185160000
2	185160000	185760000
2	185760000	186320000
2	186320000	187040000
2	187080000	187400000
2	187400000	188040000
2	188040000	190000000
2	190240000	191600000
2	191600000	192120000
2	192120000	192760000
2	192760000	194160000
2	194240000	195880000
2	195920000	196640000
2	196640000	197960000
2	197960000	198360000
2	198360000	200520000
2	200520000	201400000
2	201400000	201760000
2	201760000	202200000
2	202240000	202800000
2	202840000	204040000
2	204040000	204520000
2	204520000	205280000
2	205440000	206520000
2	206520000	208160000
2	208160000	208840000
2	208920000	209920000
2	209920000	210800000
2	211040000	211640000
2	211640000	213160000
2	213200000	213760000
2	213800000	215880000
2	215880000	216600000
2	216680000	218360000
2	218360000	218680000
2	218800000	219440000
2	219560000	219960000
2	220120000	222600000
2	222600000	223200000
2	223240000	223520000
2	223520000	224440000
2	224520000	224920000
2	224920000	225240000
2	225360000	226240000
2	226240000	227680000
2	227680000	228400000
2	228440000	229240000
2	229240000	230320000
2	230320000	231400000
2	231400000	232040000
2	232160000	233120000
2	233120000	233880000
2	233920000	234440000
2	234440000	235120000
2	235120000	235720000
2	235720000	236320000
2	236320000	236800000
2	236880000	237680000
2	237680000	238720000
2	238840000	241160000
2	241280000	242680000
3	0	2120000
3	2200000	3200000
3	3200000	4320000
3	4320000	4640000
3	4640000	5240000
3	5240000	7160000
3	7240000	8680000
3	8960000	9360000
3	9360000	9800000
3	9800000	10320000
3	10360000	10760000
3	10760000	11080000
3	11080000	12840000
3	12920000	13680000
3	13680000	13920000
3	13920000	14200000
3	14200000	14640000
3	14680000	15080000
3	15120000	15600000
3	15600000	16280000
3	16280000	16600000
3	16600000	17280000
3	17280000	17880000
3	17880000	18440000
3	18480000	19040000
3	19040000	20200000
3	20200000	21960000
3	22160000	22920000
3	23000000	24000000
3	24000000	24720000
3	24720000	25640000
3	25640000	27320000
3	27320000	27720000
3	27720000	28400000
3	28440000	30000000
3	30040000	30760000
3	30800000	31560000
3	31720000	32160000
3	32200000	32400000
3	32520000	33120000
3	33120000	33840000
3	33920000	35960000
3	35960000	36760000
3	37000000	37280000
3	37280000	38000000
3	38040000	38480000
3	38520000	39080000
3	39120000	39400000
3	39400000	40200000
3	40320000	42240000
3	42240000	42600000
3	42920000	44320000
3	44520000	44960000
3	45000000	45920000
3	46000000	46440000
3	46480000	46720000
3	46920000	47440000
3	47440000	47800000
3	47840000	48200000
3	48200000	48600000
3	48680000	49000000
3	49040000	50320000
3	50320000	51400000
3	51480000	51960000
3	52000000	52720000
3	52800000	53080000
3	53240000	53880000
3	53920000	54400000
3	54400000	55440000
3	55480000	56560000
3	56600000	57000000
3	57000000	57360000
3	57520000	58120000
3	58280000	59840000
3	60040000	61360000
3	61520000	62240000
3	62280000	62520000
3	62560000	63240000
3	63280000	63800000
3	63960000	64520000
3	64520000	65280000
3	65400000	66080000
3	66360000	67000000
3	67040000	69160000
3	69200000	70080000
3	70120000	71120000
3	71160000	71800000
3	71840000	73240000
3	73240000	73960000
3	74000000	75720000
3	75800000	76800000
3	76880000	77440000
3	77440000	78800000
3	78800000	79640000
3	79640000	80840000
3	80880000	81360000
3	81520000	83680000
3	84680000	85720000
3	85960000	86800000
3	86840000	87360000
3	87400000	88200000
3	88320000	89240000
3	89240000	90600000
3	94960000	98040000
3	98040000	99240000
3	99240000	99800000
3	99800000	101000000
3	101000000	101480000
3	101520000	102920000
3	102920000	103400000
3	103440000	103760000
3	103840000	104640000
3	105160000	106720000
3	106760000	108400000
3	108400000	108960000
3	109080000	109680000
3	109800000	112840000
3	112880000	113280000
3	113280000	113760000
3	113760000	114240000
3	114240000	114840000
3	115280000	117040000
3	117160000	117960000
3	117960000	118720000
3	119240000	120080000
3	120080000	120320000
3	120360000	120920000
3	121000000	121440000
3	121440000	122640000
3	122680000	123560000
3	123600000	123880000
3	123920000	124800000
3	124840000	125920000
3	125960000	126840000
3	126880000	127120000
3	127120000	128800000
3	128800000	129200000
3	129280000	129800000
3	129840000	130080000
3	130160000	130520000
3	130520000	131320000
3	131320000	132160000
3	132240000	132680000
3	132720000	133880000
3	133880000	134840000
3	134880000	135720000
3	135760000	137280000
3	137280000	138240000
3	138240000	139240000
3	139640000	140560000
3	140640000	142120000
3	142200000	142440000
3	142480000	143120000
3	143160000	143520000
3	143760000	144240000
3	144240000	144960000
3	144960000	146000000
3	146080000	147240000
3	147400000	147840000
3	147880000	150120000
3	150160000	150680000
3	150680000	151000000
3	151120000	151440000
3	151440000	151760000
3	151920000	152360000
3	152360000	153120000
3	153160000	153680000
3	153680000	154200000
3	154200000	155480000
3	155520000	156520000
3	156560000	157160000
3	157200000	157720000
3	157760000	158360000
3	158360000	159840000
3	160000000	160440000
3	160480000	161200000
3	161240000	161640000
3	161720000	162640000
3	162680000	164840000
3	164960000	166400000
3	166440000	168560000
3	168600000	169080000
3	169240000	170080000
3	170320000	170960000
3	170960000	172080000
3	172080000	172800000
3	172840000	173960000
3	174000000	177680000
3	177680000	179600000
3	179600000	180200000
3	180200000	180800000
3	180840000	181840000
3	181840000	183920000
3	184280000	184600000
3	184640000	185040000
3	185080000	185520000
3	185520000	186000000
3	186040000	186800000
3	186840000	187120000
3	187120000	187760000
3	187760000	188000000
3	188040000	188360000
3	188360000	189000000
3	189000000	190440000
3	190440000	191160000
3	191160000	191680000
3	192280000	193680000
3	193680000	194800000
3	194840000	195800000
3	195840000	196480000
3	196480000	196760000
3	196880000	197200000
3	197200000	197760000
3	197760000	198160000
3	198200000	199280000
3	199280000	199501827
4	0	1640000
4	1800000	2440000
4	2440000	2920000
4	3040000	3240000
4	3240000	3480000
4	3480000	3880000
4	3880000	4280000
4	4280000	4920000
4	4920000	5880000
4	6000000	6640000
4	6720000	7160000
4	7200000	7800000
4	7800000	8800000
4	8960000	9680000
4	9720000	11360000
4	11360000	12320000
4	12320000	13200000
4	13240000	15080000
4	15080000	15280000
4	15280000	15880000
4	15880000	17120000
4	17120000	18200000
4	18200000	20320000
4	20360000	21080000
4	21120000	21400000
4	21400000	22400000
4	22520000	24080000
4	24080000	25000000
4	25000000	25440000
4	25520000	26640000
4	26640000	27280000
4	27280000	30320000
4	30320000	32440000
4	32760000	35920000
4	36000000	37080000
4	37120000	37480000
4	37480000	38440000
4	38560000	39120000
4	39120000	39680000
4	39720000	40600000
4	40600000	40960000
4	40960000	41640000
4	41640000	42240000
4	42240000	44400000
4	44400000	46520000
4	46600000	47320000
4	47360000	47560000
4	47800000	49040000
4	52480000	53560000
4	53560000	54840000
4	54840000	55520000
4	55520000	55960000
4	55960000	56480000
4	56480000	57000000
4	57080000	57520000
4	57560000	58800000
4	58800000	61240000
4	61320000	63280000
4	63280000	65160000
4	65160000	68000000
4	68280000	68760000
4	69040000	70120000
4	70200000	70560000
4	70560000	71520000
4	71720000	72800000
4	72800000	74160000
4	74160000	75240000
4	75240000	75840000
4	75920000	76720000
4	76760000	77280000
4	77280000	78360000
4	78480000	80080000
4	80080000	81440000
4	81480000	82520000
4	82520000	83480000
4	83520000	83920000
4	83960000	84440000
4	84600000	86160000
4	86160000	86880000
4	86920000	87160000
4	87640000	88040000
4	88040000	88280000
4	88400000	89160000
4	89160000	89680000
4	89840000	90280000
4	90280000	91440000
4	91440000	92240000
4	92240000	93400000
4	93400000	93640000
4	93840000	94920000
4	94920000	95400000
4	95440000	95760000
4	95760000	96280000
4	96280000	97520000
4	97600000	99160000
4	99240000	100240000
4	100240000	101080000
4	101080000	103560000
4	103560000	104240000
4	104240000	105120000
4	105160000	106640000
4	106840000	107360000
4	107480000	108000000
4	108160000	109120000
4	109120000	109760000
4	109760000	110560000
4	110560000	111120000
4	111120000	111720000
4	111720000	113200000
4	113200000	114440000
4	114480000	115520000
4	115520000	115880000
4	115880000	117280000
4	117480000	117880000
4	118240000	119440000
4	119800000	120640000
4	120640000	121200000
4	121200000	122960000
4	122960000	123720000
4	123720000	124080000
4	124200000	124800000
4	124880000	125440000
4	125440000	126440000
4	126440000	127720000
4	127720000	128920000
4	129040000	130320000
4	130440000	131480000
4	132200000	133880000
4	133960000	136080000
4	136120000	138200000
4	138240000	138840000
4	138880000	140120000
4	140160000	140520000
4	140720000	141480000
4	141520000	142000000
4	142040000	142280000
4	142280000	144320000
4	144320000	144680000
4	144720000	145240000
4	145280000	146240000
4	146240000	146760000
4	146760000	147360000
4	147400000	148200000
4	148240000	148760000
4	148760000	149040000
4	149040000	150480000
4	150480000	151080000
4	151120000	151400000
4	151400000	152200000
4	152280000	152800000
4	152800000	153560000
4	153560000	153920000
4	153920000	154280000
4	154280000	154880000
4	154920000	155680000
4	155680000	156520000
4	156520000	156920000
4	157080000	158360000
4	158360000	159360000
4	159360000	159800000
4	159800000	160600000
4	160600000	163600000
4	163600000	164200000
4	164200000	164520000
4	164680000	165880000
4	165920000	166240000
4	166240000	167280000
4	167280000	167760000
4	168160000	169320000
4	169320000	170080000
4	170080000	170760000
4	170760000	171240000
4	171280000	172960000
4	172960000	173360000
4	173400000	174040000
4	174120000	174600000
4	174640000	175480000
4	175480000	175880000
4	175880000	176720000
4	176720000	177080000
4	177160000	177520000
4	177520000	178240000
4	178240000	179480000
4	179720000	181800000
4	182280000	182680000
4	182720000	184080000
4	184120000	184600000
4	184600000	185320000
4	185360000	185880000
4	185880000	186160000
4	186160000	187360000
4	187400000	191273063
5	40000	1400000
5	1400000	1720000
5	1720000	3640000
5	3640000	4920000
5	4920000	5520000
5	5520000	6800000
5	6840000	7960000
5	7960000	8760000
5	8800000	10320000
5	10320000	10720000
5	10760000	12720000
5	12720000	14040000
5	14040000	14720000
5	14720000	15080000
5	15120000	16520000
5	16680000	17280000
5	17280000	18360000
5	18400000	21840000
5	21840000	22280000
5	22280000	23840000
5	24000000	25440000
5	25440000	26760000
5	26880000	28840000
5	28960000	29840000
5	30040000	31320000
5	31560000	32160000
5	32240000	32680000
5	32680000	33480000
5	33480000	34200000
5	34280000	34960000
5	35040000	36080000
5	36080000	36760000
5	36760000	37400000
5	37400000	38440000
5	38440000	38960000
5	39160000	39600000
5	39600000	40800000
5	40920000	41720000
5	41720000	43040000
5	43080000	43560000
5	43600000	44840000
5	44880000	46480000
5	49480000	52440000
5	52440000	53840000
5	53840000	54480000
5	54480000	55040000
5	55240000	55560000
5	55560000	56240000
5	56240000	56600000
5	56600000	57800000
5	57800000	58200000
5	58520000	59120000
5	59120000	60000000
5	60000000	60280000
5	60320000	61720000
5	61720000	63440000
5	63560000	63960000
5	63960000	64920000
5	65080000	65480000
5	65520000	66480000
5	66560000	67600000
5	67600000	68880000
5	70320000	71640000
5	71640000	72200000
5	72240000	72880000
5	72880000	73160000
5	73160000	74680000
5	74720000	75040000
5	75040000	75600000
5	75600000	76160000
5	76200000	76440000
5	76440000	76840000
5	76840000	77640000
5	77800000	78280000
5	78320000	79200000
5	79440000	80000000
5	80000000	80640000
5	80640000	81600000
5	81600000	83000000
5	83000000	84440000
5	84560000	86720000
5	86720000	88040000
5	88040000	90160000
5	90160000	90760000
5	90760000	92240000
5	92240000	92960000
5	92960000	93280000
5	93280000	94280000
5	94320000	95000000
5	95000000	96080000
5	96080000	96560000
5	96560000	98440000
5	98440000	99760000
5	99760000	101600000
5	101920000	102880000
5	102880000	103560000
5	103680000	107760000
5	107760000	110080000
5	110120000	110480000
5	110480000	110840000
5	110880000	111520000
5	111520000	111840000
5	111880000	112280000
5	112280000	112960000
5	113000000	114640000
5	114640000	114960000
5	114960000	115480000
5	115480000	116320000
5	116840000	118320000
5	118320000	118800000
5	118800000	119840000
5	120160000	121480000
5	121520000	123000000
5	123000000	125960000
5	125960000	126880000
5	126920000	127560000
5	127560000	129160000
5	129240000	130760000
5	130840000	131440000
5	132240000	133360000
5	133400000	134240000
5	134280000	134760000
5	134800000	135160000
5	135240000	136160000
5	136160000	137520000
5	137520000	137800000
5	137920000	138760000
5	138760000	139120000
5	139160000	139560000
5	139560000	140120000
5	140120000	140440000
5	140440000	140960000
5	141000000	141360000
5	141360000	142080000
5	142080000	142280000
5	142360000	143520000
5	143520000	145440000
5	145440000	145840000
5	145840000	147000000
5	147320000	147760000
5	147760000	148080000
5	148080000	148680000
5	148680000	148960000
5	148960000	149360000
5	149360000	149800000
5	149800000	150360000
5	150360000	151160000
5	151160000	151880000
5	151880000	153320000
5	153320000	154320000
5	154320000	156680000
5	156680000	157080000
5	157080000	158520000
5	158640000	159360000
5	159360000	159800000
5	159800000	161560000
5	161560000	162800000
5	162880000	163880000
5	163880000	164960000
5	164960000	166960000
5	167040000	167600000
5	167600000	167880000
5	167880000	168960000
5	168960000	169960000
5	170000000	170760000
5	170760000	171760000
5	171800000	172080000
5	172080000	172320000
5	172320000	172640000
5	172640000	173680000
5	173680000	174160000
5	174240000	174880000
5	174880000	175320000
5	175480000	175960000
5	175960000	177200000
5	177240000	177520000
5	177520000	177960000
5	178000000	178480000
5	178480000	178960000
5	179200000	179480000
5	179480000	180600000
5	180600000	180857866
6	80000	1400000
6	1400000	2680000
6	2720000	3680000
6	3680000	3960000
6	4000000	4960000
6	5000000	5360000
6	5360000	5960000
6	5960000	6520000
6	6600000	7200000
6	7360000	7560000
6	7600000	8040000
6	8040000	10560000
6	10560000	10920000
6	11000000	11640000
6	11640000	12400000
6	12400000	12720000
6	12760000	13400000
6	13440000	13720000
6	13880000	15760000
6	15760000	16400000
6	16400000	17200000
6	17240000	17720000
6	17720000	18280000
6	18400000	18640000
6	18640000	20200000
6	20200000	22040000
6	22440000	24520000
6	24520000	25200000
6	25280000	26120000
6	26120000	27160000
6	27200000	27880000
6	27960000	29080000
6	29080000	29720000
6	29720000	30520000
6	30520000	31480000
6	31600000	33040000
6	33040000	33360000
6	33360000	34120000
6	34240000	35320000
6	35360000	35520000
6	35560000	36840000
6	36840000	37320000
6	37440000	38840000
6	38920000	39400000
6	39400000	40400000
6	40400000	41160000
6	41160000	41800000
6	41840000	42120000
6	42280000	42640000
6	42720000	43600000
6	43680000	44440000
6	44480000	46040000
6	46120000	47120000
6	47120000	47400000
6	47440000	49560000
6	49560000	50160000
6	50160000	50680000
6	50720000	52240000
6	52240000	52640000
6	53040000	53680000
6	53720000	55240000
6	55240000	56280000
6	56320000	57320000
6	57320000	58920000
6	61920000	64080000
6	64080000	64600000
6	64600000	67320000
6	67360000	69160000
6	69400000	70960000
6	70960000	71800000
6	71800000	72120000
6	72120000	72880000
6	73160000	74240000
6	74240000	76000000
6	76000000	76360000
6	76600000	78240000
6	78240000	79640000
6	79640000	80640000
6	80680000	82880000
6	82960000	83840000
6	83960000	84320000
6	84360000	85000000
6	85000000	86320000
6	86400000	87800000
6	87800000	89720000
6	89720000	90640000
6	90680000	91240000
6	91280000	93520000
6	93560000	94200000
6	94200000	95760000
6	95920000	97080000
6	97080000	99840000
6	100000000	101040000
6	101240000	103360000
6	103400000	105080000
6	105360000	105960000
6	105960000	106880000
6	106880000	107440000
6	107480000	108280000
6	108320000	108960000
6	108960000	109520000
6	109560000	109840000
6	109840000	110880000
6	110880000	111440000
6	111440000	111680000
6	111680000	112080000
6	112120000	112520000
6	112600000	114360000
6	114360000	116560000
6	116640000	117000000
6	117160000	117720000
6	117760000	118720000
6	118720000	119240000
6	119280000	120080000
6	120120000	121360000
6	121400000	122800000
6	122840000	123720000
6	123720000	125200000
6	125200000	125480000
6	125640000	126360000
6	126360000	127560000
6	127640000	129840000
6	129960000	130400000
6	130400000	131160000
6	131200000	132280000
6	132280000	132600000
6	132640000	133160000
6	133160000	133920000
6	133920000	134280000
6	134280000	134480000
6	134480000	135360000
6	135360000	135800000
6	135800000	136600000
6	136640000	138040000
6	138040000	138320000
6	138360000	139160000
6	139160000	142000000
6	142040000	142520000
6	142800000	143840000
6	143840000	144400000
6	144400000	144880000
6	144920000	146080000
6	146240000	147160000
6	147160000	147720000
6	147720000	148520000
6	148560000	148920000
6	148920000	149400000
6	149400000	149920000
6	149920000	150720000
6	150720000	151200000
6	151240000	151760000
6	151760000	153080000
6	153080000	153320000
6	153360000	154520000
6	154520000	155000000
6	155040000	155640000
6	155640000	157600000
6	157600000	158440000
6	158520000	158960000
6	159040000	159480000
6	159480000	160040000
6	160040000	161040000
6	161040000	161720000
6	161720000	164440000
6	164440000	165600000
6	165760000	166200000
6	166200000	166480000
6	166520000	168080000
6	168280000	169040000
6	169040000	170899992
7	120000	880000
7	880000	1480000
7	1480000	2680000
7	2680000	4800000
7	4800000	5480000
7	5480000	5760000
7	5840000	6520000
7	6800000	7640000
7	7640000	8400000
7	8400000	11360000
7	11360000	12520000
7	12520000	13280000
7	13280000	14720000
7	14720000	16080000
7	16120000	16600000
7	16920000	17680000
7	17680000	18360000
7	18360000	18640000
7	18680000	19120000
7	19120000	19680000
7	19680000	20640000
7	20680000	21280000
7	21280000	22080000
7	22080000	22520000
7	22520000	23240000
7	23280000	23520000
7	23560000	25160000
7	25160000	25880000
7	25880000	26680000
7	26840000	27200000
7	27200000	28120000
7	28120000	28880000
7	28920000	29680000
7	29680000	30120000
7	30120000	30600000
7	30760000	31760000
7	31760000	32520000
7	32520000	33120000
7	33160000	33960000
7	34080000	34640000
7	35080000	35640000
7	35680000	35960000
7	35960000	36400000
7	36400000	37200000
7	37240000	37880000
7	37880000	38360000
7	38400000	38680000
7	38720000	39560000
7	39560000	39840000
